loan_id,customer_id,name,loan_amount,emi_amount,emi_paid,total_emis,due_amount,last_payment_date,repayment_status,recovery_action,payment_method
391072,34883,Barbara Howell,85204.47,1549.17,4,55,79007.67,15-09-2023,Late,Collection Agency,UPI
568925,27945,Brian Griffin,829980.28,17291.26,11,48,639776.62,07-01-2024,On Time,Legal Notice,Credit Card
934067,65014,Jamie Williams,830377.72,36103.38,10,23,469343.94,02-07-2024,Late,Legal Notice,Cash
277585,58256,Thomas James,139089.45,10699.19,3,13,106991.9,05-05-2024,Defaulted,Collection Agency,Credit Card
604274,80797,Brandy Holmes,202423.56,4217.16,7,48,172903.56,08-02-2025,On Time,Reminder Sent,Bank Transfer
193667,37540,Shirley Jensen,957665.12,73666.55,4,13,662998.95,10-12-2024,Defaulted,Collection Agency,Credit Card
647859,28846,Angela Atkins,712096.26,12069.43,26,59,398291.19,07-10-2024,Defaulted,Legal Notice,UPI
626129,96520,Nathan Stanton,240316.32,4216.08,50,57,29512.56,27-07-2024,On Time,None,Credit Card
482945,47301,Sandra Hansen,122252.93,2445.06,10,50,97802.4,21-02-2024,On Time,Legal Notice,Cash
939576,40556,Sarah Perry,964059.03,45907.57,6,21,688613.55,23-10-2023,Late,Collection Agency,Bank Transfer
123146,77603,Jennifer Jackson,466689.54,33334.97,13,14,33334.97,23-06-2023,Defaulted,Reminder Sent,Bank Transfer
292682,38528,James Brown,116149.08,4467.27,3,26,102747.21,24-06-2023,Late,Collection Agency,Credit Card
256773,30429,Shannon Rivera,594181.53,22006.72,1,27,572174.72,08-10-2023,On Time,Legal Notice,Bank Transfer
687667,72452,Jack Gomez,986908.38,17623.36,18,56,669687.68,04-01-2025,,None,Cash
326367,23256,Jesse Padilla,769063.05,29579.35,9,26,502848.95,20-02-2024,On Time,Collection Agency,Cash
444220,55068,Daniel Munoz,749315.54,34059.8,0,22,749315.6,17-04-2025,Defaulted,Legal Notice,Bank Transfer
820562,83366,Jeremy Rosales,600556.16,20708.83,8,29,434885.43,01-02-2024,Defaulted,Reminder Sent,Bank Transfer
370426,53718,Jessica Dunn,549174.15,13075.58,9,42,431494.14,25-08-2024,Late,None,
770893,35873,Alexander Simmons,95824.83,3549.07,18,27,31941.63,31-05-2024,Late,None,UPI
275536,27865,Austin Howell,369848.89,6376.7,5,58,337965.1,10-12-2024,On Time,Legal Notice,Credit Card
900658,91089,Lance Jones,503357.17,13246.24,34,38,52984.96,06-08-2024,Late,Legal Notice,Cash
351121,56322,Harold Webster,508787.01,42398.92,4,12,339191.36,05-11-2024,On Time,Collection Agency,Credit Card
595697,93763,Jade Harrington,607173.85,13492.75,41,45,53971,10-11-2024,,None,
696926,89049,Brett Adams,698017.9,33238.95,9,21,398867.4,22-09-2023,Defaulted,Legal Notice,Credit Card
483380,43184,Gregory White,239854.54,4207.97,38,57,79951.43,03-04-2024,On Time,Reminder Sent,UPI
369190,47830,Michael Rollins,256201.91,16012.62,6,16,160126.2,23-03-2024,On Time,None,Credit Card
973773,67047,Thomas Cox,71250.62,1397.07,49,51,2794.14,28-05-2025,Defaulted,Collection Agency,Cash
853063,78505,Allison Manning,987159.91,44870.9,2,22,897418,08-01-2024,Late,Reminder Sent,UPI
801781,84930,Courtney Levine,313320.31,5595.01,41,56,83925.15,30-01-2025,On Time,None,UPI
616741,73023,Sean Fuller,55009.26,1528.04,32,36,6112.16,19-01-2024,On Time,Legal Notice,UPI
203116,97827,Kelly Burke,638808.33,30419.44,2,21,577969.36,02-01-2025,On Time,Reminder Sent,Credit Card
261952,53381,Stephen Woodard,457786.13,15259.54,11,30,289931.26,06-01-2025,On Time,None,UPI
359931,92541,Marcus Proctor,634242.95,10935.22,18,58,437408.8,11-09-2023,Defaulted,Legal Notice,
242074,51859,Jennifer Mcintyre,304444.98,6618.37,20,46,172077.62,11-12-2023,,Collection Agency,UPI
136891,81000,Sarah Brown,442625.28,8196.76,36,54,147541.68,17-04-2024,,Legal Notice,UPI
337504,80601,Susan Hunt,199814.74,3917.94,30,51,82276.74,04-08-2023,Defaulted,Collection Agency,Credit Card
545667,39368,Caitlin Smith,428403.57,17136.14,18,25,119952.98,09-02-2024,On Time,Collection Agency,Bank Transfer
677365,19315,Courtney Reynolds,692296.94,53253.61,0,13,692296.93,26-09-2024,Late,None,Cash
345360,64724,Christine Vasquez,70987.01,1267.63,28,56,35493.64,18-08-2023,On Time,Collection Agency,Bank Transfer
840522,40039,Dakota Patel,983741.45,17886.21,25,55,536586.3,07-07-2023,Late,Legal Notice,Cash
155947,80761,Eugene Martin,809434.01,35192.78,8,23,527891.7,14-09-2024,Late,Reminder Sent,Credit Card
540730,46074,Robert Phillips,650108.38,16669.45,9,39,500083.5,01-07-2023,On Time,Legal Notice,Bank Transfer
663442,86905,Jennifer King,536478.37,12476.24,42,43,12476.24,16-04-2025,Defaulted,Reminder Sent,Credit Card
885916,19623,Jeffrey Lee,767989.48,15359.79,30,50,307195.8,07-08-2024,Defaulted,Legal Notice,Credit Card
407971,85318,Joshua Scott,890129.44,29670.98,16,30,415393.72,28-06-2024,Late,Legal Notice,Cash
877374,64787,Glenn Mccarty,54751.94,912.53,0,60,54751.8,04-04-2024,Late,Collection Agency,UPI
123599,31670,Barbara Glenn,440091.45,8629.24,25,51,224360.24,30-07-2024,Defaulted,Reminder Sent,UPI
667846,24305,Lisa Murray,260697.21,18621.23,3,14,204833.53,27-01-2025,Late,Reminder Sent,Bank Transfer
524725,73906,Jonathan Anderson,884969.14,35398.77,23,25,70797.54,28-12-2024,Late,Collection Agency,Credit Card
926855,60277,Timothy Adkins,553033.84,12022.47,33,46,156292.11,29-11-2024,On Time,,UPI
259469,91273,Rebecca Deleon,756326.7,21009.07,20,36,336145.12,17-09-2023,On Time,None,Credit Card
934675,81020,Jose Bowen,635613.7,15890.34,9,40,492600.54,28-05-2024,On Time,Legal Notice,
351121,56322,Harold Webster,508787.01,42398.92,4,12,339191.36,05-11-2024,On Time,Collection Agency,Credit Card
391838,81151,Juan Young,349592.71,7599.84,7,46,296393.76,06-06-2024,Late,,Cash
365509,85061,Emily Mullins,852010.97,14440.86,30,59,418784.94,13-03-2025,Late,Collection Agency,Credit Card
360934,38990,Diana Ewing,897051.42,18307.17,29,49,366143.4,18-05-2025,Late,Collection Agency,Cash
960546,37026,Antonio Sanchez,587820.73,41987.19,6,14,335897.52,12-11-2023,On Time,,Credit Card
424944,74465,Rachel Garcia,339182.21,7066.3,5,48,303850.9,11-02-2024,On Time,Reminder Sent,Bank Transfer
900658,91089,Lance Jones,503357.17,13246.24,34,38,52984.96,06-08-2024,Late,Legal Notice,Cash
190442,28783,Laura Anderson,26502.31,1204.65,17,22,6023.25,23-06-2023,Defaulted,Collection Agency,Credit Card
708849,38374,Terry Garcia,905150.86,27428.81,1,33,877721.92,15-11-2024,Defaulted,Legal Notice,Cash
500098,16402,Jacob Carr,835157.15,18155.59,35,46,199711.49,23-04-2024,Defaulted,Collection Agency,UPI
474306,93369,Joseph Ramsey,922538.88,29759.32,30,31,29759.32,27-10-2024,Defaulted,None,Bank Transfer
256222,88391,Ian Miller,982712.55,49135.63,4,20,786170.08,11-04-2024,Late,Reminder Sent,Credit Card
943646,83036,Jerry Hopkins,79905.97,1507.66,5,53,72367.68,30-05-2025,,None,Credit Card
276893,11934,Gloria Barron,497427.28,11305.17,35,44,101746.53,27-06-2024,Defaulted,Collection Agency,Bank Transfer
460002,52537,Evan Adkins,393363.55,11238.96,32,35,33716.88,19-11-2023,Late,Collection Agency,Cash
734960,96226,Wanda Crawford,469949.59,24734.19,16,19,74202.57,26-11-2023,Late,,Credit Card
790382,29776,Mary Jones,891759.23,55734.95,2,16,780289.3,05-01-2025,Late,None,Credit Card
492289,12504,Christian Strong,334955.46,16747.77,13,20,117234.39,06-03-2024,On Time,None,Bank Transfer
531525,62260,Stacy Hernandez,813734.33,30138.31,1,27,783596.06,25-11-2024,Defaulted,Reminder Sent,Credit Card
197985,99572,Christopher Fletcher,215742.83,17978.57,9,12,53935.71,12-08-2024,Defaulted,None,UPI
324962,79049,Tyler Lambert,914271.92,17582.15,52,52,0,24-06-2023,Late,Reminder Sent,UPI
148420,85237,Emily Kennedy,778256.85,19955.3,29,39,199553,05-06-2025,Late,None,Cash
974906,38820,James English,695078.56,11780.99,45,59,164933.86,07-04-2025,On Time,Reminder Sent,Bank Transfer
469459,70316,Charles Mann,361220.77,6337.21,35,57,139418.62,01-08-2023,Defaulted,Legal Notice,Bank Transfer
306272,89375,Yesenia Byrd,224925.42,7028.92,28,32,28115.68,22-06-2023,Late,None,UPI
827059,76781,Caitlyn Hernandez,654172.09,31151.05,18,21,93453.15,19-07-2024,Defaulted,Legal Notice,Cash
922721,90295,Kimberly Garcia,738179.53,13669.99,52,54,27339.98,02-01-2025,Defaulted,None,Credit Card
536568,23814,John Carter,688471.2,25498.93,25,27,50997.86,15-11-2024,On Time,Legal Notice,Credit Card
234705,61111,Janice Roy,687652.21,45843.48,13,15,91686.96,13-02-2025,Late,Collection Agency,Bank Transfer
429436,70059,Karen Johnson,575615.66,33859.74,8,17,304737.66,09-04-2024,Late,None,
432725,24564,Robert Reed,999627.82,16660.46,35,60,416511.5,12-01-2025,On Time,None,Bank Transfer
438794,27584,Harold Wood,880309.88,38274.34,6,23,650663.78,03-12-2024,Late,None,Cash
423146,15442,Eric Hubbard,922775.47,15379.59,43,60,261453.03,09-05-2024,,Collection Agency,Bank Transfer
127041,85747,Rebecca Larson,96051.42,1778.73,46,54,14229.84,02-09-2024,Late,Legal Notice,Credit Card
462650,52258,William Kemp,422090.73,12790.63,22,33,140696.93,27-06-2024,On Time,Reminder Sent,Cash
597005,46194,Craig Montgomery,379619.74,9490.49,20,40,189809.8,05-03-2024,On Time,Collection Agency,UPI
793598,35354,Mary Mason,502270.09,15220.31,4,33,441388.99,31-07-2024,Late,None,Cash
163818,10258,Andrew Gardner,239939.57,9597.58,6,25,182354.02,18-08-2024,,Reminder Sent,UPI
775554,17874,Brian Case,204972.24,4999.32,41,41,0,04-05-2024,Late,Collection Agency,Credit Card
775230,83490,Toni Moore,87941.86,4187.71,8,21,54440.23,03-04-2025,Late,Collection Agency,Credit Card
619849,77419,Maurice Burnett,410055.78,7455.56,1,55,402600.24,08-09-2024,Late,,
273411,44473,Joseph Becker,412497.31,14732.05,0,28,412497.4,12-12-2023,Late,None,Cash
193543,37094,Charles Bennett,492777.81,10950.62,28,45,186160.54,22-12-2024,On Time,Reminder Sent,Cash
277601,89729,Madeline Wong,412290.15,25768.13,15,16,25768.13,03-12-2024,On Time,Reminder Sent,Credit Card
670869,91091,Todd Smith,866943.74,29894.61,13,29,478313.76,03-04-2024,Late,Collection Agency,
785525,94703,Devin Gould,220112.7,6670.08,24,33,60030.72,26-05-2024,Late,None,Cash
979106,84487,Ryan Murphy,152539.86,3113.06,33,49,49808.96,07-02-2024,Late,Collection Agency,Bank Transfer
108322,34447,Judy Smith,812330.15,17283.62,30,47,293821.54,25-07-2023,On Time,Reminder Sent,UPI
816082,20249,Billy Wagner,741815.34,21194.72,13,35,466283.84,13-07-2023,On Time,Collection Agency,Cash
288572,12199,Jodi Gould,921176.1,32899.15,26,28,65798.3,27-07-2024,Defaulted,Reminder Sent,Bank Transfer
830657,14845,Jasmine Johnson,413760.9,17989.6,4,23,341802.4,05-06-2025,On Time,Collection Agency,Credit Card
186226,36094,Erin Chapman,545105.69,20965.6,6,26,419312,23-06-2023,Late,Collection Agency,Cash
228250,25423,Carla Fernandez,739955.94,17618,18,42,422832,25-03-2024,On Time,Reminder Sent,Credit Card
934393,81369,Theresa Morgan,946730.47,29585.33,8,32,710047.92,24-09-2023,On Time,None,Credit Card
306566,26020,Christian Cook,805766.17,23021.89,4,35,713678.59,03-10-2024,Late,Collection Agency,Cash
443221,37594,Dustin White,285614.07,5010.77,9,57,240516.96,28-02-2024,Late,Collection Agency,Bank Transfer
301296,93899,Theodore Grant,543913.38,22663.06,21,24,67989.18,05-02-2025,Late,None,Cash
778528,45603,Deborah Gray,548768.21,14831.57,28,37,133484.13,17-11-2023,Late,Legal Notice,Cash
582430,23888,Sarah Bryant,709797.25,11829.95,57,60,35489.85,01-01-2024,Late,None,Cash
770893,35873,Alexander Simmons,95824.83,3549.07,18,27,31941.63,31-05-2024,Late,None,UPI
554101,80015,Lucas Larson,549344.4,12775.45,43,43,0,09-02-2024,Defaulted,Legal Notice,UPI
562197,88461,Laura Martin,343096.77,10396.87,12,33,218334.27,26-09-2023,Late,Legal Notice,Bank Transfer
401052,96252,April Webb,184971.71,3699.43,48,50,7398.86,12-10-2023,On Time,Reminder Sent,Credit Card
842137,64046,Laura Powell,782033.12,14218.78,30,55,355469.5,27-09-2023,On Time,Legal Notice,Bank Transfer
549227,69439,Joshua Erickson,211961.9,5046.71,24,42,90840.78,12-09-2023,Late,Collection Agency,Bank Transfer
616634,71960,Michael Hoover,484526.94,11817.73,20,41,248172.33,21-02-2025,Late,Legal Notice,Cash
464596,34682,Rebecca Boyle,350721.35,6153.01,21,57,221508.36,20-09-2024,Late,Reminder Sent,Cash
619172,42875,Michael Ho,90403.3,3616.13,7,25,65090.34,14-11-2024,On Time,Legal Notice,UPI
648197,98054,Jennifer Perry,144786.15,4826.2,5,30,120655,15-04-2025,Late,None,Bank Transfer
945591,14253,Joseph Hobbs,640539.73,11438.21,13,56,491843.03,09-05-2025,On Time,Legal Notice,Cash
608799,33971,Rachel Jackson MD,657116.73,29868.94,20,22,59737.88,02-04-2024,Late,Legal Notice,UPI
124014,29523,Shawna Joseph,744222.89,17719.59,19,42,407550.57,02-08-2024,On Time,,Bank Transfer
800968,14510,Laura Rowland DDS,409694.09,17812.79,14,23,160315.11,18-07-2024,Late,None,Bank Transfer
434113,88053,Catherine Walker,48848.09,1356.89,31,36,6784.45,06-12-2023,Defaulted,Legal Notice,Bank Transfer
712429,54436,Matthew Wilcox,918845.76,23560.15,12,39,636124.05,06-07-2023,Defaulted,Collection Agency,Cash
769720,13164,Amanda Smith,626842.81,28492.86,10,22,341914.32,17-07-2024,On Time,None,Cash
865941,31309,Kyle Pennington,15626.24,578.75,19,27,4630,23-01-2025,Defaulted,None,Bank Transfer
247640,98742,William Mitchell,334679.51,23905.68,1,14,310773.84,13-02-2024,On Time,Collection Agency,Cash
558560,19526,Donald Brown,448892.44,8161.68,4,55,416245.68,07-11-2024,On Time,Legal Notice,Credit Card
786146,68333,Roberto Welch,793331.17,24040.34,18,33,360605.1,10-10-2023,On Time,Legal Notice,
142264,73568,Tonya Brown,878250.82,17565.02,15,50,614775.7,28-07-2024,Defaulted,Reminder Sent,Bank Transfer
918869,19228,Jeffrey Johnson,924077.98,33002.78,18,28,330027.8,16-05-2024,On Time,Collection Agency,Bank Transfer
828078,19413,Kelsey Walker,455801.03,15193.37,3,30,410220.99,28-02-2025,Late,None,Bank Transfer
769029,50439,Ryan White,306914.17,6672.05,4,46,280226.1,17-08-2023,On Time,None,
900987,29433,Regina Krueger,430179.21,9351.72,13,46,308606.76,22-10-2024,Defaulted,Collection Agency,UPI
621869,36272,Emily Schultz,368883.41,18444.17,7,20,239774.21,11-11-2024,Defaulted,Legal Notice,Cash
858381,96559,Courtney Hernandez,733469.8,12224.5,20,60,488980,11-06-2025,Late,Legal Notice,Bank Transfer
840368,62643,Benjamin Estrada,873487.09,45973,16,19,137919,01-01-2025,Late,Legal Notice,UPI
824542,70429,Rachel Smith,685734.85,57144.57,3,12,514301.13,12-01-2024,,Legal Notice,Bank Transfer
688862,28360,Gregory Miller,907092.83,64792.34,13,14,64792.34,07-05-2025,Late,None,Cash
530506,47233,Gregory English,111615.22,3282.8,1,34,108332.4,14-01-2025,On Time,None,Credit Card
462616,43027,Michael Kim,783211.09,14240.2,27,55,398725.6,29-09-2023,On Time,Reminder Sent,UPI
304642,57239,Amber Rose,215730.72,3995.01,21,54,131835.33,18-02-2024,Defaulted,,Cash
845439,60548,Robert Morris,490925.36,14026.44,5,35,420793.2,13-06-2025,On Time,Collection Agency,Credit Card
617389,18254,Grant Ryan,871990.65,20278.85,0,43,871990.55,27-01-2025,On Time,Legal Notice,
301065,52975,Kevin Miller,944334.13,36320.54,9,26,617449.18,25-06-2023,Defaulted,Reminder Sent,Bank Transfer
348507,84564,Kelly Wallace,172572.9,6391.59,20,27,44741.13,19-06-2024,On Time,Reminder Sent,Bank Transfer
628385,14481,Samuel Waters,152059.89,2764.73,19,55,99530.28,15-09-2024,Defaulted,Legal Notice,Cash
635962,54559,Gabriela Golden,154349.9,2707.89,8,57,132686.61,08-10-2024,Defaulted,None,UPI
399421,11728,Monica Boyer,241231.81,5025.66,41,48,35179.62,04-06-2024,Late,Reminder Sent,Cash
522218,12448,Kelli Madden,722034.99,17191.31,21,42,361017.51,28-02-2024,On Time,,UPI
455371,73658,Victoria Griffith,987778.81,17638.91,33,56,405694.93,13-12-2023,On Time,Collection Agency,Bank Transfer
532965,12399,Jacob Martin,892658.67,18597.06,1,48,874061.82,06-08-2024,On Time,Collection Agency,UPI
229860,39805,Michael Perkins,400451.84,6674.2,20,60,266968,09-12-2023,Defaulted,Reminder Sent,UPI
422959,87200,Miss Rachel Johnson,538729.27,31689.96,12,17,158449.8,17-08-2024,On Time,Legal Notice,Credit Card
277585,58256,Thomas James,139089.45,10699.19,3,13,106991.9,05-05-2024,Defaulted,Collection Agency,Credit Card
338521,82457,David Hudson,297370.23,24780.85,0,12,297370.2,18-12-2024,Defaulted,Legal Notice,Bank Transfer
310681,13305,Reginald Bowman,809297.68,25290.55,16,32,404648.8,21-12-2024,Late,None,Cash
290459,26734,Timothy Lopez,611540.7,26588.73,11,23,319064.76,22-08-2023,Defaulted,,Credit Card
979141,12595,John Anderson,37385.41,1699.34,13,22,15294.06,06-01-2025,Defaulted,Collection Agency,Credit Card
245958,20766,Linda Mcfarland,533097.58,9519.6,53,56,28558.8,19-02-2024,On Time,None,Bank Transfer
521645,88683,Mrs. Jessica Jennings,964176.29,22956.58,10,42,734610.56,26-06-2024,Late,None,Bank Transfer
155920,82204,Allison Fischer,931179.01,21655.33,17,43,563038.58,08-11-2023,On Time,None,Credit Card
995858,16296,Jason Lam,316703.64,8334.31,6,38,266697.92,17-09-2024,On Time,Collection Agency,UPI
237805,78308,Larry Diaz,268035.25,5470.11,16,49,180513.63,13-11-2024,,Legal Notice,Credit Card
682215,53769,Grace Rivera,155961.85,3544.59,19,44,88614.75,23-04-2024,On Time,Legal Notice,Bank Transfer
325053,25164,Amy Johnson,166018.55,13834.88,9,12,41504.64,09-03-2025,Defaulted,Reminder Sent,Bank Transfer
108727,18621,Vanessa Dennis,591636.8,17928.39,30,33,53785.17,13-08-2024,Late,None,Cash
242374,39102,Robert Stanley,290429.72,13829.99,17,21,55319.96,24-11-2024,Late,None,Cash
986582,36293,Jason Cox,641516.26,11455.65,43,56,148923.45,11-08-2023,Late,Legal Notice,Cash
380163,18586,Danielle Molina,216820.14,12754.13,6,17,140295.43,30-03-2025,Late,Legal Notice,Credit Card
807287,99552,Brett Hernandez,89562.97,1756.14,51,51,0,24-01-2025,,,Credit Card
862523,55970,Teresa Gomez,647320.14,17034.74,32,38,102208.44,21-04-2024,Defaulted,Collection Agency,Cash
977945,57851,Jacob Johnson,917703.95,16100.07,14,57,692303.01,25-08-2023,Defaulted,None,
300584,44580,Christopher Tucker,826529.57,21193.07,33,39,127158.42,11-03-2025,Defaulted,Reminder Sent,Bank Transfer
801781,84930,Courtney Levine,313320.31,5595.01,41,56,83925.15,30-01-2025,On Time,None,UPI
989543,89752,Ashley Davis,941303.73,49542.3,3,19,792676.8,15-03-2024,Defaulted,Collection Agency,Credit Card
605043,70175,Robert Oconnor,935432.56,17989.09,44,52,143912.72,30-01-2024,Late,Legal Notice,Cash
385986,47102,Melanie Dunn,277021.81,9893.64,16,28,118723.68,03-05-2024,Defaulted,None,Bank Transfer
114231,96486,Nathan Nguyen,706787.24,12399.78,1,57,694387.68,01-09-2024,Defaulted,Collection Agency,
958951,68208,Dana Cantu,707500.9,19121.65,27,37,191216.5,16-04-2024,Late,None,Bank Transfer
790057,77976,Joseph Rasmussen,23282.54,394.62,35,59,9470.88,24-10-2023,On Time,Reminder Sent,UPI
660988,22942,Anthony Allen,169839.76,4043.8,32,42,40438,26-08-2023,Late,Collection Agency,Credit Card
954574,51462,Jonathan Richmond,673027.69,32048.94,8,21,416636.22,23-01-2024,Late,None,Bank Transfer
473195,77509,Brandy Johnson,913093.38,22827.33,29,40,251100.63,22-01-2025,Defaulted,Reminder Sent,Bank Transfer
313759,55086,Linda Jarvis,957121.85,18058.9,25,53,505649.2,13-11-2023,On Time,Collection Agency,Cash
941670,37778,Scott White,760916.15,26238.49,9,29,524769.8,16-12-2024,Defaulted,Reminder Sent,Cash
155406,43910,Amy Lee,811704.79,33821.03,8,24,541136.48,10-09-2023,Late,Legal Notice,UPI
784952,85418,Amy Daniels,341182,26244.77,13,13,0,13-03-2025,Late,Legal Notice,Bank Transfer
392455,31629,Shannon Williams,724380.18,32926.37,21,22,32926.37,15-02-2025,Late,None,Credit Card
219924,36094,Kristopher Hanson,954501.74,28073.58,7,34,757986.66,31-12-2023,Defaulted,Collection Agency,Cash
227760,70268,Daniel Hall,352934.96,9803.75,14,36,215682.5,13-01-2025,Defaulted,Reminder Sent,Bank Transfer
468839,76463,Gregory Gonzalez,320260.57,15250.5,9,21,183006,15-03-2024,Late,Collection Agency,Bank Transfer
167321,82332,Darrell Campos,405753.83,11270.94,14,36,247960.68,20-02-2024,On Time,Reminder Sent,Cash
100694,34761,Shane Walsh,331017.88,7196.04,41,46,35980.2,28-05-2024,On Time,Collection Agency,Bank Transfer
419292,33851,Andrea Mccoy,299804.23,19986.95,3,15,239843.4,24-02-2024,Defaulted,Collection Agency,Cash
521387,84072,Austin Golden,845250.76,17609.39,1,48,827641.33,06-11-2024,Late,None,Credit Card
